"cueanexo","nombre","sector","ambito","modalidad","oferta_agregada","sexo","grado","total"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","3"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","1"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","3"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","3"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","1"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","2"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","0"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","0"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","0"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","0"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","0"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","0"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540184507","U.G.L. Nº 11 (Ext. Esc. Nº 148)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","6"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","2"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","3"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","5"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","2"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","7"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","2"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","3"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","5"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","3"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","0"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","0"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540184510","U.G.L. Nº 11 (Ext. Esc. Nº 176)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","6"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","5"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","4"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","4"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","2"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","4"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","1"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","2"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","0"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","1"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","0"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","0"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540184511","U.G.L. Nº 11 (Ext. Esc. Nº 178)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","4"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","4"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","1"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","4"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","3"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","2"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","4"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","3"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","0"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","1"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","0"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","0"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540184512","U.G.L. Nº 11 (Ext. Esc. Nº 195)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","1"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","1"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","6"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","2"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","3"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","3"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","3"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","3"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","3"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","1"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","0"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","0"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540184513","U.G.L. Nº 11 (Ext. Esc. Nº 196)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","1"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","3"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","1"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","0"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","2"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","2"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","0"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","0"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","0"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","0"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","0"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","0"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540184514","U.G.L. Nº 11 (Ext. Esc. Nº 257)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","3"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","8"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","2"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","0"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","3"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","1"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","0"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","0"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","0"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","0"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","0"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","0"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540184515","U.G.L. Nº 11 (Ext. Esc. Nº 620)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","2"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","8"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","6"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","5"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","6"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","2"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","5"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","4"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","3"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","3"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","0"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","0"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540184516","U.G.L. Nº 11 (Ext. Esc. Nº 624)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","1"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","3"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","2"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","4"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","1"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","3"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","0"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","0"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","0"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","0"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","0"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","0"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540184517","U.G.L. Nº 11 (Ext. Esc. Nº 629)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","0"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","1"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","1"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","0"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","1"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","0"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","0"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","0"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","0"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","0"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","0"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","0"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540184518","U.G.L. Nº 11 (Ext. Esc. Nº 712)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","4"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","3"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","5"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","2"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","6"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","3er Año/Grado","3"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","4to Año/Grado","4"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","4to Año/Grado","3"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","5to Año/Grado","4"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","5to Año/Grado","3"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","6to Año/Grado","0"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","6to Año/Grado","0"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","7mo Año/Grado","0"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","7mo Año/Grado","0"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Femenino","Organización no graduada","0"
"540184519","U.G.L. Nº 11 (Ext. Esc. Nº 772)","Estatal","Rural","Común","Secundario/Medio/Polimodal","Masculino","Organización no graduada","0"
"540184521","U.G.L. Nº 11 (Ext. Esc. Nº 337)","Estatal","Rural Disperso","Común","Secundario/Medio/Polimodal","Femenino","1er Año/Grado","1"
"540184521","U.G.L. Nº 11 (Ext. Esc. Nº 337)","Estatal","Rural Disperso","Común","Secundario/Medio/Polimodal","Masculino","1er Año/Grado","5"
"540184521","U.G.L. Nº 11 (Ext. Esc. Nº 337)","Estatal","Rural Disperso","Común","Secundario/Medio/Polimodal","Femenino","2do Año/Grado","3"
"540184521","U.G.L. Nº 11 (Ext. Esc. Nº 337)","Estatal","Rural Disperso","Común","Secundario/Medio/Polimodal","Masculino","2do Año/Grado","3"
"540184521","U.G.L. Nº 11 (Ext. Esc. Nº 337)","Estatal","Rural Disperso","Común","Secundario/Medio/Polimodal","Femenino","3er Año/Grado","4"
